amr_id,task_id,segment_type,start_time,end_time,start_node,end_node,amr_location_before,amr_location_after,start_x,start_y,start_floor,end_x,end_y,end_floor,status,sim_time_sec,sim_datetime,event_type,payload,payload_instance_id,payload_slot,onboard_payloads,onboard_slots,multi_stop_task_ids,multi_stop_pickup_count,multi_stop_dropoff_count,weight_kg,from_location,to_location,lift_id,duration_sec,wait_time_sec,distance_m,energy_kwh,task_duration_sec,details,task_source,department_id,waste_stream,waste_volume_m3,container_type,pending_reason,tracked_item_exchange,exchange_mode,tracked_item_source_payload,tracked_items
AMR-B-15,RETURN-GEN_CATERING_D42_00100-92,dropoff,2026-01-01 13:51:02,2026-01-01 13:51:22,,,,,,,,,,,completed,31862.009,2026-01-01 13:51:02,segment_dropoff,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00100-000100,,[],[],[],0,0,,D42-CATERING,D28-CATERING,,20.0,0.0,0.0,0.0,0.0,"{""type"": ""dropoff"", ""location"": ""D28-CATERING"", ""duration"": 20.0, ""inventory_space"": """", ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,,2026-01-01 13:43:25,2026-01-01 13:43:26,,,D28-CATERING,D28-CATERING,,,,,,,start,31405.442,2026-01-01 13:43:25,task_assigned,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,D42-CATERING_2,D28-CATERING,,0.0,0.0,0.0,0.0,484.312,Assigned task to AMR-B-16,task_generation_return,D42,,0.0,Burlodge Trolley,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:43:25,2026-01-01 13:43:30,D28-CATERING,C2-23,,,139.474,-129.443,2,142.08,-130.853,2,completed,31405.442,2026-01-01 13:43:25,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,D28-CATERING,C2-23,,5.487,0.0,2.963,0.0,0.0,"{""type"": ""corridor"", ""from"": ""D28-CATERING"", ""to"": ""C2-23"", ""duration"": 5.487026724656285, ""distance_m"": 2.962994431314394, ""speed_factor"": 0.45, ""congestion_count"": 6, ""from_x"": 139.474, ""from_y"": -129.443, ""to_x"": 142.08, ""to_y"": -130.853, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:43:30,2026-01-01 13:43:39,C2-23,C2-1,,,142.08,-130.853,2,142.153,-135.436,2,completed,31410.929,2026-01-01 13:43:30,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C2-23,C2-1,,8.488,0.0,4.584,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-23"", ""to"": ""C2-1"", ""duration"": 8.48811361271348, ""distance_m"": 4.58358135086528, ""speed_factor"": 0.45, ""congestion_count"": 6, ""from_x"": 142.08, ""from_y"": -130.853, ""to_x"": 142.153, ""to_y"": -135.436, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:43:39,2026-01-01 13:43:45,C2-1,C2-2,,,142.153,-135.436,2,142.153,-138.602,2,completed,31419.417,2026-01-01 13:43:39,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C2-1,C2-2,,5.863,0.0,3.166,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-1"", ""to"": ""C2-2"", ""duration"": 5.862962962962958, ""distance_m"": 3.165999999999997, ""speed_factor"": 0.45, ""congestion_count"": 4, ""from_x"": 142.153, ""from_y"": -135.436, ""to_x"": 142.153, ""to_y"": -138.602, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:43:45,2026-01-01 13:44:02,C2-2,C2-3,,,142.153,-138.602,2,142.469,-149.736,2,completed,31425.28,2026-01-01 13:43:45,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C2-2,C2-3,,16.876,0.0,11.138,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-2"", ""to"": ""C2-3"", ""duration"": 16.87648996925239, ""distance_m"": 11.138483379706578, ""speed_factor"": 0.55, ""congestion_count"": 3, ""from_x"": 142.153, ""from_y"": -138.602, ""to_x"": 142.469, ""to_y"": -149.736, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:44:02,2026-01-01 13:44:08,C2-3,C2-4,,,142.469,-149.736,2,138.449,-149.882,2,completed,31442.157,2026-01-01 13:44:02,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C2-3,C2-4,,6.095,0.0,4.023,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-3"", ""to"": ""C2-4"", ""duration"": 6.094924803169424, ""distance_m"": 4.02265037009182, ""speed_factor"": 0.55, ""congestion_count"": 3, ""from_x"": 142.469, ""from_y"": -149.736, ""to_x"": 138.449, ""to_y"": -149.882, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:44:08,2026-01-01 13:44:14,C2-4,C2-5,,,138.449,-149.882,2,134.284,-149.468,2,completed,31448.252,2026-01-01 13:44:08,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C2-4,C2-5,,6.342,0.0,4.186,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-4"", ""to"": ""C2-5"", ""duration"": 6.341704812314945, ""distance_m"": 4.185525176127864, ""speed_factor"": 0.55, ""congestion_count"": 3, ""from_x"": 138.449, ""from_y"": -149.882, ""to_x"": 134.284, ""to_y"": -149.468, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:44:14,2026-01-01 13:44:50,C2-5,C2-6,,,134.284,-149.468,2,133.869,-125.703,2,completed,31454.594,2026-01-01 13:44:14,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C2-5,C2-6,,36.013,0.0,23.769,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-5"", ""to"": ""C2-6"", ""duration"": 36.01306549204145, ""distance_m"": 23.768623224747355, ""speed_factor"": 0.55, ""congestion_count"": 3, ""from_x"": 134.284, ""from_y"": -149.468, ""to_x"": 133.869, ""to_y"": -125.703, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:44:50,2026-01-01 13:45:26,C2-6,C2-7,,,133.869,-125.703,2,133.817,-102.025,2,completed,31490.607,2026-01-01 13:44:50,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C2-6,C2-7,,35.876,0.0,23.678,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-6"", ""to"": ""C2-7"", ""duration"": 35.87584408992171, ""distance_m"": 23.67805709934833, ""speed_factor"": 0.55, ""congestion_count"": 3, ""from_x"": 133.869, ""from_y"": -125.703, ""to_x"": 133.817, ""to_y"": -102.025, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:45:26,2026-01-01 13:45:34,C2-7,C2-8,,,133.817,-102.025,2,133.702,-93.487,2,completed,31526.482,2026-01-01 13:45:26,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C2-7,C2-8,,8.371,0.0,8.539,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-7"", ""to"": ""C2-8"", ""duration"": 8.371347493801482, ""distance_m"": 8.53877444367751, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 133.817, ""from_y"": -102.025, ""to_x"": 133.702, ""to_y"": -93.487, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:45:34,2026-01-01 13:45:42,C2-8,C2-15,,,133.702,-93.487,2,125.528,-93.415,2,completed,31534.854,2026-01-01 13:45:34,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C2-8,C2-15,,8.014,0.0,8.174,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-8"", ""to"": ""C2-15"", ""duration"": 8.01403636946952, ""distance_m"": 8.17431709685891, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 133.702, ""from_y"": -93.487, ""to_x"": 125.528, ""to_y"": -93.415, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:45:42,2026-01-01 13:46:03,C2-15,C2-16,,,125.528,-93.415,2,104.071,-93.383,2,completed,31542.868,2026-01-01 13:45:42,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C2-15,C2-16,,21.036,0.0,21.457,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-15"", ""to"": ""C2-16"", ""duration"": 21.036297903591752, ""distance_m"": 21.457023861663583, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 125.528, ""from_y"": -93.415, ""to_x"": 104.071, ""to_y"": -93.383, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:46:03,2026-01-01 13:46:12,C2-16,C2-17,,,104.071,-93.383,2,95.251,-93.462,2,completed,31563.904,2026-01-01 13:46:03,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C2-16,C2-17,,8.647,0.0,8.82,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-16"", ""to"": ""C2-17"", ""duration"": 8.647405677539448, ""distance_m"": 8.820353791090236, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 104.071, ""from_y"": -93.383, ""to_x"": 95.251, ""to_y"": -93.462, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:46:12,2026-01-01 13:46:20,C2-17,C2-18,,,95.251,-93.462,2,95.265,-84.877,2,completed,31572.551,2026-01-01 13:46:12,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C2-17,C2-18,,8.417,0.0,8.585,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-17"", ""to"": ""C2-18"", ""duration"": 8.416677858089795, ""distance_m"": 8.585011415251591, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 95.251, ""from_y"": -93.462, ""to_x"": 95.265, ""to_y"": -84.877, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:46:20,2026-01-01 13:46:24,C2-18,C2-19,,,95.265,-84.877,2,91.617,-84.924,2,completed,31580.968,2026-01-01 13:46:20,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C2-18,C2-19,,3.577,0.0,3.648,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-18"", ""to"": ""C2-19"", ""duration"": 3.5767674079187537, ""distance_m"": 3.6483027560771286, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 95.265, ""from_y"": -84.877, ""to_x"": 91.617, ""to_y"": -84.924, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:46:24,2026-01-01 13:46:28,C2-19,Lift-8-F2,,,91.617,-84.924,2,92.111,-89.054,2,completed,31584.545,2026-01-01 13:46:24,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C2-19,Lift-8-F2,,3.466,0.0,4.159,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C2-19"", ""to"": ""Lift-8-F2"", ""duration"": 3.466199487751515, ""distance_m"": 4.159439385301818, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 91.617, ""from_y"": -84.924, ""to_x"": 92.111, ""to_y"": -89.054, ""from_floor"": 2, ""to_floor"": 2}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,lift_reposition,2026-01-01 13:46:28,2026-01-01 13:46:32,Lift-8-F4,Lift-8-F2,,,92.111,-89.054,4,92.111,-89.054,2,completed,31588.011,2026-01-01 13:46:28,segment_lift_reposition,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,Lift-8-F4,Lift-8-F2,Lift-8,4.444,0.0,8.0,0.014673076923076922,0.0,"{""type"": ""lift_reposition"", ""lift_id"": ""Lift-8"", ""from"": ""Lift-8-F4"", ""to"": ""Lift-8-F2"", ""from_floor"": 4, ""to_floor"": 2, ""wait_time"": 0.0, ""duration"": 4.444444444444445, ""distance_m"": 8.0, ""vertical_distance_m"": 8.0, ""energy_kwh"": 0.014673076923076922, ""from_x"": 92.111, ""from_y"": -89.054, ""to_x"": 92.111, ""to_y"": -89.054}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,lift_transfer,2026-01-01 13:46:32,2026-01-01 13:46:59,Lift-8-F2,Lift-8-F5,,,92.111,-89.054,2,92.111,-89.054,5,completed,31592.456,2026-01-01 13:46:32,segment_lift_transfer,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,Lift-8-F2,Lift-8-F5,Lift-8,26.667,0.0,12.0,0.03637692307692308,0.0,"{""type"": ""lift_transfer"", ""lift_id"": ""Lift-8"", ""from"": ""Lift-8-F2"", ""to"": ""Lift-8-F5"", ""from_floor"": 2, ""to_floor"": 5, ""wait_time"": 0.0, ""duration"": 26.66666666666869, ""distance_m"": 12.0, ""vertical_distance_m"": 12.0, ""energy_kwh"": 0.03637692307692308, ""from_x"": 92.111, ""from_y"": -89.054, ""to_x"": 92.111, ""to_y"": -89.054}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:46:59,2026-01-01 13:47:02,Lift-8-F5,C5-4,,,92.111,-89.054,5,92.168,-85.521,5,completed,31619.122,2026-01-01 13:46:59,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,Lift-8-F5,C5-4,,2.945,0.0,3.533,0.0,0.0,"{""type"": ""corridor"", ""from"": ""Lift-8-F5"", ""to"": ""C5-4"", ""duration"": 2.9445498146764506, ""distance_m"": 3.5334597776117405, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 92.111, ""from_y"": -89.054, ""to_x"": 92.168, ""to_y"": -85.521, ""from_floor"": 5, ""to_floor"": 5}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:47:02,2026-01-01 13:47:04,C5-4,C5-29,,,92.168,-85.521,5,95.26,-85.388,5,completed,31622.067,2026-01-01 13:47:02,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C5-4,C5-29,,2.579,0.0,3.095,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C5-4"", ""to"": ""C5-29"", ""duration"": 2.5790492703492274, ""distance_m"": 3.094859124419073, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 92.168, ""from_y"": -85.521, ""to_x"": 95.26, ""to_y"": -85.388, ""from_floor"": 5, ""to_floor"": 5}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:47:04,2026-01-01 13:47:12,C5-29,C5-28,,,95.26,-85.388,5,95.228,-75.517,5,completed,31624.646,2026-01-01 13:47:04,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C5-29,C5-28,,8.226,0.0,9.871,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C5-29"", ""to"": ""C5-28"", ""duration"": 8.225876557479392, ""distance_m"": 9.87105186897527, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 95.26, ""from_y"": -85.388, ""to_x"": 95.228, ""to_y"": -75.517, ""from_floor"": 5, ""to_floor"": 5}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:47:12,2026-01-01 13:47:29,C5-28,C5-27,,,95.228,-75.517,5,95.232,-55.266,5,completed,31632.872,2026-01-01 13:47:12,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C5-28,C5-27,,16.876,0.0,20.251,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C5-28"", ""to"": ""C5-27"", ""duration"": 16.87583366253518, ""distance_m"": 20.251000395042215, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 95.228, ""from_y"": -75.517, ""to_x"": 95.232, ""to_y"": -55.266, ""from_floor"": 5, ""to_floor"": 5}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:47:29,2026-01-01 13:47:37,C5-27,C5-30,,,95.232,-55.266,5,95.323,-46.436,5,completed,31649.748,2026-01-01 13:47:29,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C5-27,C5-30,,7.359,0.0,8.83,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C5-27"", ""to"": ""C5-30"", ""duration"": 7.358724083622709, ""distance_m"": 8.83046890034725, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 95.232, ""from_y"": -55.266, ""to_x"": 95.323, ""to_y"": -46.436, ""from_floor"": 5, ""to_floor"": 5}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:47:37,2026-01-01 13:47:38,C5-30,D42-CATERING_2,,,95.323,-46.436,5,93.381,-46.645,5,completed,31657.106,2026-01-01 13:47:37,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C5-30,D42-CATERING_2,,1.628,0.0,1.953,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C5-30"", ""to"": ""D42-CATERING_2"", ""duration"": 1.6276783483094988, ""distance_m"": 1.9532140179713984, ""speed_factor"": 1.0, ""congestion_count"": 0, ""from_x"": 95.323, ""from_y"": -46.436, ""to_x"": 93.381, ""to_y"": -46.645, ""from_floor"": 5, ""to_floor"": 5}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,pickup,2026-01-01 13:47:38,2026-01-01 13:47:58,,,,,,,,,,,completed,31658.734,2026-01-01 13:47:38,segment_pickup,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,D42-CATERING_2,D28-CATERING,,20.0,0.0,0.0,0.0,0.0,"{""type"": ""pickup"", ""location"": ""D42-CATERING_2"", ""duration"": 20.0, ""from_x"": null, ""from_y"": null, ""to_x"": null, ""to_y"": null, ""from_floor"": null, ""to_floor"": null}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:47:58,2026-01-01 13:48:00,D42-CATERING_2,C5-30,,,93.381,-46.645,5,95.323,-46.436,5,completed,31678.734,2026-01-01 13:47:58,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,D42-CATERING_2,C5-30,,1.915,0.0,1.953,0.0,0.0,"{""type"": ""corridor"", ""from"": ""D42-CATERING_2"", ""to"": ""C5-30"", ""duration"": 1.914915703893528, ""distance_m"": 1.9532140179713984, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 93.381, ""from_y"": -46.645, ""to_x"": 95.323, ""to_y"": -46.436, ""from_floor"": 5, ""to_floor"": 5}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:48:00,2026-01-01 13:48:11,C5-30,C5-27,,,95.323,-46.436,5,95.232,-55.266,5,completed,31680.649,2026-01-01 13:48:00,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C5-30,C5-27,,10.512,0.0,8.83,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C5-30"", ""to"": ""C5-27"", ""duration"": 10.51246297660387, ""distance_m"": 8.83046890034725, ""speed_factor"": 0.7, ""congestion_count"": 2, ""from_x"": 95.323, ""from_y"": -46.436, ""to_x"": 95.232, ""to_y"": -55.266, ""from_floor"": 5, ""to_floor"": 5}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:48:11,2026-01-01 13:48:31,C5-27,C5-28,,,95.232,-55.266,5,95.228,-75.517,5,completed,31691.161,2026-01-01 13:48:11,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C5-27,C5-28,,19.854,0.0,20.251,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C5-27"", ""to"": ""C5-28"", ""duration"": 19.85392195592374, ""distance_m"": 20.251000395042215, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 95.232, ""from_y"": -55.266, ""to_x"": 95.228, ""to_y"": -75.517, ""from_floor"": 5, ""to_floor"": 5}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:48:31,2026-01-01 13:48:40,C5-28,C5-29,,,95.228,-75.517,5,95.26,-85.388,5,completed,31711.015,2026-01-01 13:48:31,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C5-28,C5-29,,9.678,0.0,9.871,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C5-28"", ""to"": ""C5-29"", ""duration"": 9.677501832328696, ""distance_m"": 9.87105186897527, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 95.228, ""from_y"": -75.517, ""to_x"": 95.26, ""to_y"": -85.388, ""from_floor"": 5, ""to_floor"": 5}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:48:40,2026-01-01 13:48:48,C5-29,C5-36,,,95.26,-85.388,5,95.298,-93.474,5,completed,31720.693,2026-01-01 13:48:40,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C5-29,C5-36,,7.928,0.0,8.086,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C5-29"", ""to"": ""C5-36"", ""duration"": 7.92753851925304, ""distance_m"": 8.0860892896381, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 95.26, ""from_y"": -85.388, ""to_x"": 95.298, ""to_y"": -93.474, ""from_floor"": 5, ""to_floor"": 5}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:48:48,2026-01-01 13:49:15,C5-36,C5-37,,,95.298,-93.474,5,123.153,-93.474,5,completed,31728.62,2026-01-01 13:48:48,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C5-36,C5-37,,27.309,0.0,27.855,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C5-36"", ""to"": ""C5-37"", ""duration"": 27.30882352941177, ""distance_m"": 27.855000000000004, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 95.298, ""from_y"": -93.474, ""to_x"": 123.153, ""to_y"": -93.474, ""from_floor"": 5, ""to_floor"": 5}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:49:15,2026-01-01 13:49:26,C5-37,C5-38,,,123.153,-93.474,5,133.599,-93.432,5,completed,31755.929,2026-01-01 13:49:15,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C5-37,C5-38,,10.241,0.0,10.446,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C5-37"", ""to"": ""C5-38"", ""duration"": 10.241259248913675, ""distance_m"": 10.446084433891947, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 123.153, ""from_y"": -93.474, ""to_x"": 133.599, ""to_y"": -93.432, ""from_floor"": 5, ""to_floor"": 5}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:49:26,2026-01-01 13:50:03,C5-38,C5-40,,,133.599,-93.432,5,133.982,-132.001,5,completed,31766.17,2026-01-01 13:49:26,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C5-38,C5-40,,37.815,0.0,38.571,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C5-38"", ""to"": ""C5-40"", ""duration"": 37.81460940875418, ""distance_m"": 38.57090159692926, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 133.599, ""from_y"": -93.432, ""to_x"": 133.982, ""to_y"": -132.001, ""from_floor"": 5, ""to_floor"": 5}",,,,0.0,,,False,,,{}
AMR-B-16,RETURN-GEN_CATERING_D42_00101-93,corridor,2026-01-01 13:50:03,2026-01-01 13:50:14,C5-40,C5-41,,,133.982,-132.001,5,142.318,-132.277,5,completed,31803.985,2026-01-01 13:50:03,segment_corridor,Burlodge Trolley,Burlodge_Trolley-GEN_CATERING_D42_00101-000101,,[],[],[],0,0,,C5-40,C5-41,,10.212,0.0,8.341,0.0,0.0,"{""type"": ""corridor"", ""from"": ""C5-40"", ""to"": ""C5-41"", ""duration"": 10.21211995956859, ""distance_m"": 8.340567846375942, ""speed_factor"": 0.85, ""congestion_count"": 1, ""from_x"": 133.982, ""from_y"": -132.001, ""to_x"": 142.318, ""to_y"": -132.277, ""from_floor"": 5, ""to_floor"": 5}",,,,0.0,,,False,,,{}
